theta_bar,x_c,y_c,vx_c,vy_c,t_bar,nx_s,ny_s,nz_s,lam_x,lam_y,lam_vx,lam_vy,lam_t_bar
3.267499999999999849e-01,-8.988742021155818884e-01,4.579992818718801040e-01,-4.521510893372967521e-01,-8.869926290761314114e-01,3.288839836858629129e-01,9.501117871367624756e-01,-6.446356704097065682e-02,-3.051754257277962123e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049868492233441364e+00,1.982222648958397615e+00,0.000000000000000000e+00
3.270000000000000129e-01,-9.594816426890865335e-01,3.117544838835570320e-01,-3.078138985989893883e-01,-9.467854161918014544e-01,3.291373152306505401e-01,9.418895580206536611e-01,-2.258075779348921175e-02,-3.351629004963552205e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.283608548506669278e-01,2.109001743497085801e+00,0.000000000000000000e+00
3.272499999999999853e-01,-9.964648310564830913e-01,1.578245245699703148e-01,-1.559010950349302704e-01,-9.832622255569944958e-01,3.293906593401755845e-01,9.331222703856025813e-01,2.452452995573318681e-02,-3.587218643195153600e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.917725577501515732e-01,2.182928817612943551e+00,0.000000000000000000e+00
3.275000000000000133e-01,-1.008911304521712626e+00,-1.681235894786437949e-14,-1.533456839877934226e-04,-9.955252036250359371e-01,3.296440152813716606e-01,9.240552498293342909e-01,7.625653603367303635e-02,-3.745755410794887608e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.882586714108481940e-02,2.202586906821380808e+00,0.000000000000000000e+00
3.277499999999999858e-01,-9.965129458358010783e-01,-1.578321452023689619e-01,1.555943016638371146e-01,-9.832727080402278164e-01,3.298973821427754194e-01,9.149366035417202392e-01,1.316474281025649118e-01,-3.815232183937446453e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.917455201910680307e-01,2.168009784240051196e+00,0.000000000000000000e+00
3.280000000000000138e-01,-9.595736895751375561e-01,-3.117843917298774858e-01,3.075068440316128249e-01,-9.468067293670046070e-01,3.301507588468104992e-01,9.059989646130647278e-01,1.893650745457657047e-01,-3.785587730621646774e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.214398165677971209e-01,2.080630794640528691e+00,0.000000000000000000e+00
3.282499999999999862e-01,-8.990021349068565426e-01,-4.580644668848649625e-01,4.518437477162535187e-01,-8.870254512852320250e-01,3.304041441675444890e-01,8.974380459672615107e-01,2.477661941896582565e-01,-3.649888582782163660e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.322078521822363406e-01,1.943190942035764257e+00,0.000000000000000000e+00
3.285000000000000142e-01,-8.162892369800613945e-01,-5.930688458190861434e-01,5.850510470580229105e-01,-8.054011319938075841e-01,3.306575367536492283e-01,8.893910179545562178e-01,3.049959255533455371e-01,-3.405306191484350209e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.216644602289061350e+00,1.759614024106025632e+00,0.000000000000000000e+00
3.287499999999999867e-01,-7.134716194769380460e-01,-7.134716194769579189e-01,7.038488499298334311e-01,-7.039438509417454970e-01,3.309109351560541312e-01,8.819181182168629451e-01,3.591243905780583945e-01,-3.053688013742818508e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.468147463246121331e+00,1.534857499700651884e+00,0.000000000000000000e+00
3.290000000000000147e-01,-5.930814086607086866e-01,-8.163065282482371288e-01,8.053120952275076849e-01,-5.851520131079118725e-01,3.311643378595603426e-01,8.749905036150062987e-01,4.083006698610122664e-01,-2.601579934858933019e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.681039728406831024e+00,1.274747894476468524e+00,0.000000000000000000e+00
3.292499999999999871e-01,-4.580838253816328920e-01,-8.990401280959831043e-01,8.869425736346159272e-01,-4.519508292542244732e-01,3.314177433174929077e-01,8.684861773120337025e-01,4.508985097702801759e-01,-2.059667296066806375e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.850660045376042895e+00,9.858089593977364951e-01,0.000000000000000000e+00
3.295000000000000151e-01,-3.118040771868696437e-01,-9.596342751822282136e-01,9.467304379825781657e-01,-3.076202868163410153e-01,3.316711499883271408e-01,8.621941702456829004e-01,4.856287969218892608e-01,-1.441731056562107205e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.973420571529121537e+00,6.750895848706001123e-01,0.000000000000000000e+00
3.297499999999999876e-01,-1.578453599244071526e-01,-9.965963803072659388e-01,9.832036883173104203e-01,-1.557143850482472502e-01,3.319245563730973125e-01,8.558255191821563246e-01,5.116015023350497515e-01,-7.633206092535758935e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.046837932546567540e+00,3.499968303794431246e-01,0.000000000000000000e+00
3.300000000000000155e-01,1.137520388143898013e-14,-1.009016189051119117e+00,9.954644129607274072e-01,2.637671110676418430e-05,3.321779610523501458e-01,8.490284530104706961e-01,5.283316873115326828e-01,-4.039079250975637948e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.069541834870820995e+00,1.813752909300696270e-02,0.000000000000000000e+00
3.302499999999999880e-01,1.578440610475523309e-01,-9.965881795214108774e-01,9.832108930686499493e-01,1.557671025264444897e-01,3.324313627213538180e-01,8.414048685045274478e-01,5.356960310494691679e-01,7.118714472940412819e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.041266254695301985e+00,-3.128299776990793313e-01,0.000000000000000000e+00
3.305000000000000160e-01,3.117991231751282566e-01,-9.596190283016823308e-01,9.467450264529946313e-01,3.076729268645977955e-01,3.326847602223256262e-01,8.325256464842786253e-01,5.338545364798801263e-01,1.479877759336433174e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.962827582376638347e+00,-6.353341530741830612e-01,0.000000000000000000e+00
3.307499999999999885e-01,4.580735529290953512e-01,-8.990199672727287039e-01,8.869648880901577215e-01,4.520034396393272647e-01,3.329381525724842694e-01,8.219433910272191390e-01,5.231549794131772346e-01,2.252064152325017610e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.836093030922648639e+00,-9.420201334255096093e-01,0.000000000000000000e+00
3.310000000000000164e-01,5.930652078245898240e-01,-8.162842297102191891e-01,8.053426109277771472e-01,5.852047839815274211e-01,3.331915389868843058e-01,8.092024204138946741e-01,5.040358494931375111e-01,3.018928704392098150e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.663941206312265164e+00,-1.225873496953133301e+00,0.000000000000000000e+00
3.312499999999999889e-01,7.134501538280365596e-01,-7.134501538280243471e-01,7.038881322009518104e-01,7.039971588782188983e-01,3.334449188951391085e-01,7.938469906096808915e-01,4.769388009415484464e-01,3.772748807651938874e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.450215160706950446e+00,-1.480340489190635100e+00,0.000000000000000000e+00
3.315000000000000169e-01,8.162644902044822182e-01,-5.930508662341332782e-01,5.850996986011072210e-01,8.054555722312113364e-01,3.336982919513909462e-01,7.754295913671861440e-01,4.422359246311854952e-01,4.507064851959854401e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.199666734851599248e+00,-1.699446882340679865e+00,0.000000000000000000e+00
3.317499999999999893e-01,8.989772703982313873e-01,-4.580517977849379307e-01,4.519023496453049571e-01,8.870818563579579985e-01,3.339516580371203469e-01,7.535216520309629962e-01,4.001717778757146737e-01,5.216010622231496141e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.178897417859918084e-01,-1.877916695342824127e+00,0.000000000000000000e+00
3.320000000000000173e-01,9.595527311151774708e-01,-3.117775819133796755e-01,3.075758944548688256e-01,9.468661734062868707e-01,3.342050172567296862e-01,7.277291546061228633e-01,3.508155498438377817e-01,5.893545007243293776e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.112387169505291151e-01,-2.011290623295024727e+00,0.000000000000000000e+00
3.322499999999999898e-01,9.965003083625567637e-01,-1.578301436232190103e-01,1.556741555681032119e-01,9.833364971541178612e-01,3.344583699261113319e-01,6.977155881485817002e-01,2.940148484681964769e-01,6.532596933339007705e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.867297089362952356e-01,-2.096042377841202065e+00,0.000000000000000000e+00
3.325000000000000178e-01,1.008911221881777509e+00,3.461066507428733803e-14,-6.253196367979649934e-05,9.955948538329982833e-01,3.347117165547850992e-01,6.632346048116485315e-01,2.293389431980712156e-01,7.124068417085339666e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.808005656370660519e-02,-2.129689424485368132e+00,0.000000000000000000e+00
3.327499999999999902e-01,9.964807405058214718e-01,1.578270443791936484e-01,-1.557994123174460399e-01,9.833394305477580755e-01,3.349650578224548925e-01,6.241750604685631920e-01,1.559957010603822136e-01,7.655526338141259712e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.852358010292130097e-01,-2.110893047187489380e+00,0.000000000000000000e+00
3.330000000000000182e-01,9.595155922890454825e-01,3.117655147773170654e-01,-3.077017249996694681e-01,9.468720075481460441e-01,3.352183945511558738e-01,5.806225837434126902e-01,7.270407256119588990e-02,8.109201767622630230e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.165527278846072212e-01,-2.039541456498888294e+00,0.000000000000000000e+00
3.332499999999999907e-01,8.989263463443575297e-01,4.580258506835111487e-01,-4.520291218778575981e-01,8.870905314579717871e-01,3.354717276743292009e-01,5.329457712118212953e-01,-2.249103817252281687e-02,8.458504348579358734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.033806110091728181e+00,-1.916808986423581773e+00,0.000000000000000000e+00
3.335000000000000187e-01,8.162049596419085340e-01,5.930076147487930438e-01,-5.852277617692070999e-01,8.054670117583522249e-01,3.357250582043357356e-01,4.819239134978930417e-01,-1.324386327820066822e-01,8.661462637139918375e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.328940371233012119e+00,-1.745184391160344184e+00,0.000000000000000000e+00
3.337499999999999911e-01,7.133880430931697214e-01,7.133880430931742733e-01,-7.040178161349225361e-01,7.040112834668764696e-01,3.359783871998865412e-01,4.289503230263296274e-01,-2.609627415630152436e-01,8.648121575761539281e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.594291366371107355e+00,-1.528461944836644548e+00,0.000000000000000000e+00
3.340000000000000191e-01,5.930067488106893769e-01,8.162037677804669933e-01,-8.054742318626518793e-01,5.852215262328268608e-01,3.362317157348079233e-01,3.763717204094940150e-01,-4.121022162162377711e-01,8.297686975691858091e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.822814046113913289e+00,-1.271690430775463732e+00,0.000000000000000000e+00
3.342499999999999916e-01,4.580245065068167531e-01,8.989237082491334796e-01,-8.870987622432184860e-01,4.520227555016448906e-01,3.364850448692266460e-01,3.280307244953508117e-01,-5.862867183112281388e-01,7.407183862433184274e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.008306084179068307e+00,-9.810771235539514912e-01,0.000000000000000000e+00
3.345000000000000195e-01,3.117641340373061287e-01,9.595113428083583695e-01,-9.468814910125766815e-01,3.076947968697364977e-01,3.367383756238710446e-01,2.898890058049662377e-01,-7.689425830857785638e-01,5.698172235294214349e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.145617049513767860e+00,-6.638463525445088553e-01,0.000000000000000000e+00
3.347499999999999920e-01,1.578261081269342059e-01,9.964748292417410225e-01,-9.833503310377991191e-01,1.557915136251466770e-01,3.369917089574109847e-01,2.697322267227919568e-01,-9.140878825751000969e-01,3.028000475504163402e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.230832443368134133e+00,-3.280550125786914073e-01,0.000000000000000000e+00
3.350000000000000200e-01,-2.917211168722594255e-14,1.008903739722159854e+00,-9.956072726950396801e-01,5.327712479605571693e-05,3.372450457458283646e-01,2.738667185325225906e-01,-9.616351313429177816e-01,-1.596542036143049070e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.261422465721803832e+00,1.762979142605709468e-02,0.000000000000000000e+00
3.352499999999999925e-01,-1.578287491587915536e-01,9.964915040604412910e-01,-9.833504845836356090e-01,-1.556851509411440737e-01,3.374983867619301137e-01,3.021793918207773544e-01,-9.060018087186927360e-01,-2.963922025919075165e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.236346718194294425e+00,3.641831431059392443e-01,0.000000000000000000e+00
3.355000000000000204e-01,-3.117744229995996208e-01,9.595430089781277205e-01,-9.468817290591241553e-01,-3.075890376621921996e-01,3.377517326535958153e-01,3.484745929084330784e-01,-7.994545842147253722e-01,-4.893238456026464123e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.156108113996898723e+00,7.024947254439051214e-01,0.000000000000000000e+00
3.357499999999999929e-01,-4.580466494422987256e-01,8.989671662068677849e-01,-8.870989240152837851e-01,-4.519180792440894434e-01,3.380050839215514302e-01,4.053797345381300876e-01,-6.878022034030358833e-01,-6.021589489659056049e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.022751898317331154e+00,1.023649626819131297e+00,0.000000000000000000e+00
3.360000000000000209e-01,-5.930437000450566876e-01,8.162546267912900166e-01,-8.054740379719280696e-01,-5.851184779823224158e-01,3.382584408994572245e-01,4.671796100037435839e-01,-5.899506047938811726e-01,-6.585601687773743329e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.839808685918231657e+00,1.319205107074193695e+00,0.000000000000000000e+00
3.362499999999999933e-01,-7.134411788837877744e-01,7.134411788837908830e-01,-7.040168574261477241e-01,-7.039104376386223771e-01,3.385118037393283763e-01,5.299898822785660268e-01,-5.096766602017747116e-01,-6.777465800193435141e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.612183556510929261e+00,1.581450910794239828e+00,0.000000000000000000e+00
3.365000000000000213e-01,-8.162739186401779534e-01,5.930577163936522345e-01,-5.852255131081482986e-01,-8.053689222687570037e-01,3.387651724045031010e-01,5.912249156293041263e-01,-4.455594173525593282e-01,-6.722573203376591700e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.345996275183277913e+00,1.803641589297508174e+00,0.000000000000000000e+00
3.367499999999999938e-01,-8.990090631593581350e-01,4.580679970058217920e-01,-4.520249795276548577e-01,-8.869956876322735440e-01,3.390185466714802920e-01,6.491624522518953944e-01,-3.950157509808477907e-01,-6.500389734956992793e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.048380380117024391e+00,1.980190953240138496e+00,0.000000000000000000e+00
3.370000000000000218e-01,-9.596085277751265075e-01,3.117957113471623853e-01,-3.076950594252107485e-01,-9.467808090631530948e-01,3.392719261411775156e-01,7.026826050131547152e-01,-3.555388828086357700e-01,-6.163028958419017878e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.272509876748917135e-01,2.106821085168476770e+00,0.000000000000000000e+00
3.372499999999999942e-01,-9.965792866595631905e-01,1.578426525565991834e-01,-1.557896247100497567e-01,-9.832521879338134152e-01,3.395253102594159578e-01,7.511156290173045535e-01,-3.249783326082265611e-01,-5.746428414077006108e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.910525631305597494e-01,2.180661113492646130e+00,0.000000000000000000e+00
3.375000000000000222e-01,-1.009010234515645532e+00,-2.373632019727603004e-14,-4.910201281457650613e-05,-9.955118146220142128e-01,3.397786983458087606e-01,7.941429734614382507e-01,-3.015426229204330455e-01,-5.276447519535194530e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.849847292277843780e-02,2.200293949706302321e+00,0.000000000000000000e+00
3.377499999999999947e-01,-9.965947010788460680e-01,-1.578450939607893011e-01,1.556916413816765710e-01,-9.832578921736313537e-01,3.400320896296555873e-01,8.317207075826207330e-01,-2.837399445838791334e-01,-4.772130639722700352e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.916861270497434488e-01,2.165752170503038254e+00,0.000000000000000000e+00
3.380000000000000226e-01,-9.596380528435957125e-01,-3.118053046235206849e-01,3.075977411229422476e-01,-9.467922737246100562e-01,3.402854832909944505e-01,8.640115053684638280e-01,-2.703163598093921705e-01,-4.247507318537780407e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.210075702653033991e-01,2.078466960959898913e+00,0.000000000000000000e+00
3.382499999999999951e-01,-8.990501880326775552e-01,-4.580889511754063226e-01,4.519287808310031851e-01,-8.870130293942850574e-01,3.405388785047110956e-01,8.913213329454082734e-01,-2.602037183495636286e-01,-3.712685098328184496e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.314243469864826874e-01,1.941176285955234837e+00,0.000000000000000000e+00
