vx,vy,vz
-7.561124133956067226e+02,-2.716276248763674630e+03,-3.419601815028154761e+03
-1.331137864749042308e+02,-2.510265111787207843e+03,-3.650117746999606879e+03
4.931420114803082697e+02,-2.242447473517296203e+03,-3.790744719891231398e+03
1.107234582977652053e+03,-1.919418674954541984e+03,-3.838021289239127327e+03
1.694043195034481187e+03,-1.549133393620633569e+03,-3.790784532438983661e+03
2.239119064839824205e+03,-1.140709780130416220e+03,-3.650198662444999172e+03
2.729041103388295141e+03,-7.042049506481205299e+02,-3.419726349478307839e+03
3.151746359408120497e+03,-2.503673607712988769e+02,-3.105043454689499413e+03
3.496827027420831200e+03,2.096278438437837792e+02,-2.713899272620863030e+03
3.755786705867998535e+03,6.644539848255628840e+02,-2.255925721239213999e+03
3.922249593888714116e+03,1.102911741548825376e+03,-1.742400175967584573e+03
3.992117473868216166e+03,1.514204907235465271e+03,-1.185967786408436268e+03
3.963670612728171818e+03,1.888206219933431385e+03,-6.003301129562802316e+02
3.837610096311317648e+03,2.215706721819367885e+03,9.224950380593795185e-02
3.617040553880295647e+03,2.488642505841393358e+03,6.005147525832175006e+02
3.307393698255445997e+03,2.700293265757869904e+03,1.186152935630920865e+03
2.916294565005646291e+03,2.845447760190508689e+03,1.742586462072383938e+03
2.453373745697698723e+03,2.920532116525207584e+03,2.256114186035732018e+03
1.930030240380747728e+03,2.923697815968365830e+03,2.714091505710558522e+03
1.359150770622437676e+03,2.854867194493831448e+03,3.105241696808519009e+03
7.547924662693449136e+02,2.715735340937551427e+03,3.419933561031915815e+03
1.318367403305768448e+02,2.509728347464995295e+03,3.650418554919079725e+03
-4.943771252151009890e+02,2.241918942280752617e+03,3.791021562907325915e+03
-1.108429661696923858e+03,1.918901583362393239e+03,3.838280620381315657e+03
-1.695200867047405836e+03,1.548630089271845691e+03,3.791032149288244455e+03
-2.240242485774060242e+03,1.140221804262188925e+03,3.650439609710816967e+03
-2.730133753342530326e+03,7.037331175176911984e+02,3.419964862400525362e+03
-3.152811849616961808e+03,2.499118603554598792e+02,3.105282945654143987e+03
-3.497868927197248922e+03,-2.100673262964781429e+02,2.714142360616319365e+03
-3.756808400861250448e+03,-6.648781427309038463e+02,2.256174298200366593e+03
-3.923254183408465906e+03,-1.103321528265239749e+03,1.742655495937540991e+03
-3.993107706724030322e+03,-1.514601439796955219e+03,1.186230554374894837e+03
-3.964648847728769852e+03,-1.888590715581528457e+03,6.006005458456323822e+02
-3.838578261639713674e+03,-2.216080462643603369e+03,1.855950292958373216e-01
-3.618000085081031102e+03,-2.489006806717698510e+03,-6.002302255021146493e+02
-3.308345464292744964e+03,-2.700649417604663995e+03,-1.185862909834353104e+03
-2.917238819594633242e+03,-2.845796944992311182e+03,-1.742292490813287714e+03
-2.454310139748860365e+03,-2.920875317362673286e+03,-2.255818046255760692e+03
-1.930957910156788103e+03,-2.924035752661625793e+03,-2.713795025158150111e+03
-1.360068493760081537e+03,-2.855200307643995984e+03,-3.104946594982925944e+03
-7.556988608245854948e+02,-2.716063834195133495e+03,-3.419641340207647318e+03
-1.327304711018638272e+02,-2.510052284126944869e+03,-3.650130466359925776e+03
4.934971728720691999e+02,-2.242238379864804301e+03,-3.790738658200201826e+03
1.107564276780313776e+03,-1.919216720464288301e+03,-3.838003880712322825e+03
1.694350502070142511e+03,-1.548941394414382103e+03,-3.790762669329233631e+03
2.239407349635110677e+03,-1.140530097654750534e+03,-3.650178800687710464e+03
2.729313999161921402e+03,-7.040395833652530655e+02,-3.419714633226551996e+03
3.152007831686011286e+03,-2.502179785740604245e+02,-3.105045823028679933e+03
3.497081488693387655e+03,2.097599265654176293e+02,-2.713921518464650035e+03
3.756039148318241132e+03,6.645678916473558502e+02,-2.255973482581429380e+03
3.922505706944658414e+03,1.103007158290673942e+03,-1.742478851267598657e+03
3.992383717257369426e+03,1.514282229040517677e+03,-1.186082377239454217e+03
3.963954222775804283e+03,1.888266699701905964e+03,-6.004850068096940277e+02
3.837919012105510319e+03,2.215752598744109036e+03,-1.064640344839725278e-01
3.617383259600624115e+03,2.488677095381504387e+03,6.002698450335569760e+02
3.307778987204120767e+03,2.700320996727553847e+03,1.185860862068199140e+03
2.916731238912793742e+03,2.845474150272063071e+03,1.742247876497956668e+03
2.453870268726351242e+03,2.920563683546118227e+03,2.255731535010720563e+03
1.930594370585557726e+03,2.923741928118541182e+03,2.713669122847490598e+03
1.359789192105793290e+03,2.854931867439328926e+03,3.104785817003857574e+03
7.555104432818916393e+02,2.715828993106332291e+03,3.419452252952887648e+03
1.326378106669393730e+02,2.509859526279400598e+03,3.649921575879146530e+03
-4.934914050287417240e+02,2.242096033910589540e+03,3.790520144170049207e+03
-1.107459911595675976e+03,1.919132517092303488e+03,3.837787192753177806e+03
-1.694150014758189855e+03,1.548922045484936916e+03,3.790560018829778073e+03
-2.239115831776068717e+03,1.140580933278649809e+03,3.650002592252006707e+03
-2.728938966964646170e+03,7.041642757428221557e+02,3.419576884382878234e+03
-3.151558892543619095e+03,2.504183709758756891e+02,3.104957618929402088e+03
-3.496569899666092624e+03,-2.094838786893400027e+02,2.713892541184907259e+03
-3.755477306556174426e+03,-6.642180711911898925e+02,2.256011644026821614e+03
-3.921906613435120562e+03,-1.102587141246837291e+03,1.742590046634753662e+03
-3.991760452437704771e+03,-1.513797062483308764e+03,1.186270363908152603e+03
-3.963319466539324367e+03,-1.887722625656602077e+03,6.007514028515402060e+02
-3.837284632611671896e+03,-2.215156747701274071e+03,4.508518414331976198e-01
-3.616759986201655920e+03,-2.488037171933508944e+03,-5.998497304585742995e+02
-3.307176173686819766e+03,-2.699644976661887085e+03,-1.185368883789324855e+03
-2.916156715152495053e+03,-2.844770003943290703e+03,-1.741689209176294526e+03
-2.453330272489368781e+03,-2.919839135226035978e+03,-2.255112362989772464e+03
-1.930093547218027197e+03,-2.923004255988374098e+03,-2.712996340411251822e+03
-1.359330648326275650e+03,-2.854187744652160745e+03,-3.104066743384850270e+03
-7.550958421343588043e+02,-2.715084367453503546e+03,-3.418694369599845686e+03
-1.322674972209186137e+02,-2.509119534681503865e+03,-3.649132289333917925e+03
4.938182542638848531e+02,-2.241364948259160428e+03,-3.789706575433746366e+03
1.107745119502494163e+03,-1.918413719372937976e+03,-3.836955993466793643e+03
1.694396216879289796e+03,-1.548218032047722545e+03,-3.789717215965295054e+03
2.239326274532962543e+03,-1.139893349492245761e+03,-3.649153465345911627e+03
2.729117295873259536e+03,-7.034939823515468333e+02,-3.418725881661054245e+03
3.151708939624523737e+03,-2.497655414569431684e+02,-3.104108319234830560e+03
3.496695483533692823e+03,2.101196345221645743e+02,-2.713047666255241438e+03
3.755582061123563562e+03,6.648375677780045407e+02,-2.255173119263208719e+03
3.921993859290671480e+03,1.103191478445443636e+03,-1.741759097964125885e+03
3.991833116333126782e+03,1.514387507707260738e+03,-1.185447624851702358e+03
3.963380037448004714e+03,1.888300534797268028e+03,-5.999369950862966334e+02
3.837335123048255355e+03,2.215723525821497333e+03,3.555893381719186230e-01
3.616801866728653749e+03,2.488594245033596053e+03,6.006490705084014508e+02
3.307210285412380472e+03,2.700193733873828023e+03,1.186162477986437352e+03
2.916183206871882703e+03,2.845311700090068825e+03,1.742478810894481285e+03
2.453348610638189257e+03,2.920374782710201998e+03,2.255899952913372545e+03
1.930102618452433489e+03,2.923534545911044461e+03,2.713783919375819096e+03
1.359328945164999141e+03,2.854713026313718274e+03,3.104856140858119034e+03
7.550817007076194614e+02,2.715604698251031095e+03,3.419487112630989486e+03
1.322393433026826415e+02,2.509634795103430406e+03,3.649929561975216075e+03
-4.938616984571839907e+02,2.241875001659593181e+03,3.790509279309457270e+03
-1.107804709545848482e+03,1.918918585756332504e+03,3.837764899533243806e+03
-1.694472369355286446e+03,1.548718040761386419e+03,3.790533179014565121e+03
-2.239419068276841244e+03,1.140389238113273677e+03,3.649977660016932077e+03
-2.729226679834670449e+03,7.039869172914598039e+02,3.419560013360321136e+03
-3.151835017640370097e+03,2.502570484065894050e+02,3.104954766423881210e+03
-3.496838832955307225e+03,-2.096278273923176982e+02,2.713909521190824307e+03
-3.755744036170942763e+03,-6.643437559386267139e+02,2.256054111527996611e+03
-3.922176832848083905e+03,-1.102694245551777385e+03,1.742663407053565834e+03
-3.992040627154794038e+03,-1.513885989193803425e+03,1.186379612264908246e+03
-3.963616833808102911e+03,-1.887794641887753642e+03,6.009009061138284551e+02
-3.837607122273730511e+03,-2.215214108662468334e+03,6.440946394419235776e-01
-3.617116059945895358e+03,-2.488083205967400318e+03,-5.996104126012784263e+02
-3.307574588731586573e+03,-2.699684118090022366e+03,-1.185082558381613126e+03
-2.916606225868162255e+03,-2.844807765696011302e+03,-1.741356564106236874e+03
-2.453839288958713041e+03,-2.919882019037213922e+03,-2.254735867513143148e+03
-1.930669772733801665e+03,-2.923059603442032312e+03,-2.712580335656847183e+03
-1.359980718178746201e+03,-2.854263536912336349e+03,-3.103617454768767857e+03
-7.558249840456709308e+02,-2.715188984585387061e+03,-3.418219839879560823e+03
-1.330792299612019747e+02,-2.509261486863051687e+03,-3.648642236432105165e+03
4.929223722038410642e+02,-2.241552590897478694e+03,-3.789212182768415005e+03
1.106765683898397128e+03,-1.918654962634327148e+03,-3.836469642244359420e+03
1.693336110579866045e+03,-1.548520053138601270e+03,-3.789252168615599658e+03
2.238190736943819047e+03,-1.140262314135088218e+03,-3.648723507910991430e+03
2.727913926664813971e+03,-7.039347809777627845e+02,-3.418344931295732295e+03
3.150447632428623820e+03,-2.502815464328878932e+02,-3.103790002625057696e+03
3.495388283347140714e+03,2.095267817943317539e+02,-2.712804876777681329e+03
3.754242938663544919e+03,6.641681270789518976e+02,-2.255017566242544945e+03
3.920638398924946614e+03,1.102447721289277752e+03,-1.741700870587833606e+03
3.990478123919036534e+03,1.513573748903324940e+03,-1.185494805205068133e+03
3.962043091971263948e+03,1.887423069811110054e+03,-6.000953638192011113e+02
3.836034116052353056e+03,2.214790476942096120e+03,8.272112802308818902e-02
3.615554574199181843e+03,2.487615350230743388e+03,6.002609153205950179e+02
3.306033979673466547e+03,2.699180125280747689e+03,1.185660775749436880e+03
2.915094273594865172e+03,2.844275689361003970e+03,1.741867838681710737e+03
2.452362133791513315e+03,2.919329632272243998e+03,2.255186541265903543e+03
1.929231923272215909e+03,2.922494194756779962e+03,2.712977436789442436e+03
1.358585117314973104e+03,2.853691750140452314e+03,3.103968400412385108e+03
7.544731195961877575e+02,2.714616701028754051e+03,3.418532163500287425e+03
1.317712785546511896e+02,2.508693746370704503e+03,3.648923344838538924e+03
-4.941873767069818086e+02,2.240993548422382901e+03,3.789469145091409246e+03
-1.107989663803211215e+03,1.918107877558825521e+03,3.836709012322397484e+03
-1.694521744570731926e+03,1.547987309738065733e+03,3.789479842670493781e+03
-2.239341252356467066e+03,1.139745472132396344e+03,3.648944620481753191e+03
-2.729032890728879011e+03,7.034346547094899051e+02,3.418563793198725307e+03
-3.151538751974121624e+03,2.497983091997438123e+02,3.104010084020308113e+03
-3.496455224642838857e+03,-2.099934748601274634e+02,2.713028835445409641e+03
-3.755289179369249723e+03,-6.646190084043274737e+02,2.255247315284095293e+03
-3.921667120803199396e+03,-1.102883787049740022e+03,1.741937671227136434e+03
-3.991492146389712616e+03,-1.513996158132569690e+03,1.185739360580710809e+03
-3.963044832577001671e+03,-1.887833078113817919e+03,6.003478841777116486e+02
-3.837025550599663802e+03,-2.215189400952099732e+03,1.775003611306989193e-01
-3.616537174236314968e+03,-2.488004536793433999e+03,-5.999937385706055011e+02
-3.307008636665456834e+03,-2.699560894777335307e+03,-1.185387852279071694e+03
-2.916061249074064563e+03,-2.844649248862233435e+03,-1.741590752603731744e+03
-2.453321072783226100e+03,-2.919696983137950156e+03,-2.254907102036871038e+03
-1.930181945478900161e+03,-2.922856066630229634e+03,-2.712697501234546507e+03
-1.359524977488485774e+03,-2.854048584640400350e+03,-3.103689709376039900e+03
-7.554014114773284518e+02,-2.714968694937653709e+03,-3.418256230012441847e+03
-1.326866459472492465e+02,-2.509040950161471756e+03,-3.648651419108904065e+03
4.932860621123614351e+02,-2.241336003371120569e+03,-3.789202266178772788e+03
1.107103194483711832e+03,-1.918445765312679896e+03,-3.836448139002817243e+03
1.693650564848325985e+03,-1.548321083609204379e+03,-3.789226039706320080e+03
2.238485551123552796e+03,-1.140075940698824297e+03,-3.648699264325642162e+03
2.728192790224308283e+03,-7.037629951400435857e+02,-3.418328755465864560e+03
3.150714566334866049e+03,-2.501259991162541780e+02,-3.103787853194044601e+03
3.495647749355740416e+03,2.096648044884483966e+02,-2.712822546891295133e+03
3.754499967060526615e+03,6.642877829007003356e+02,-2.255060675631289541e+03
3.920898701881968918e+03,1.102548732194464492e+03,-1.741774783203515426e+03
3.990748165475141832e+03,1.513656543978272111e+03,-1.185604475440208716e+03
3.962330092696902739e+03,1.887488929647389568e+03,-6.002451239839830350e+02
3.836345979216695014e+03,2.214841658515098970e+03,-1.105879354057152097e-01
3.615899729865372592e+03,2.487655173954056409e+03,6.000217373304905095e+02
3.306421152246867678e+03,2.699213010209697131e+03,1.185374801858543378e+03
2.915532186234733672e+03,2.844307128117814500e+03,1.741535753346259753e+03
2.452859168777866671e+03,2.919366103199329245e+03,2.254810802731778949e+03
1.929795760560448116e+03,2.922543014514303650e+03,2.712562369010594921e+03
1.359222373868871955e+03,2.853760874582270390e+03,3.103520206710708408e+03
7.551890099791595503e+02,2.714714485331367996e+03,3.418058860696279226e+03
1.325693133844579847e+02,2.508828676720140265e+03,3.648434621927009175e+03
-4.933056426069699114e+02,2.241173957237440845e+03,3.788976154184003008e+03
-1.107024826146199530e+03,1.918341652695805124e+03,3.836224101106366561e+03
-1.693476683142302136e+03,1.548281606063851768e+03,3.789016237413620729e+03
-2.238221200604994010e+03,1.140106432226014931e+03,3.648516067351851689e+03
-2.727845438352308520e+03,7.038671448784159566e+02,3.418184164528219299e+03
-3.150293775949048722e+03,2.503056780447799667e+02,3.103692956423111355e+03
-3.495164742989413298e+03,-2.094096057076796455e+02,2.712787049279019357e+03
-3.753967122644202846e+03,-6.639589084771902208e+02,2.255092530465753498e+03
-3.920329020780791325e+03,-1.102149720481595978e+03,1.741879942467239971e+03
-3.990154751032933746e+03,-1.513192410144130690e+03,1.185786764209496141e+03
-3.961725671493991285e+03,-1.886965894058744652e+03,6.005062332506425946e+02
-3.835742489235933590e+03,-2.214266844236365159e+03,4.501716992366518455e-01
-3.615307990748923658e+03,-2.487036295473929840e+03,-5.996058807174505318e+02
-3.305850623868397179e+03,-2.698558072389375866e+03,-1.184886487197396946e+03
-2.914990813872693707e+03,-2.843624149886837131e+03,-1.740980128218129948e+03
-2.452353307024959122e+03,-2.918662875516685290e+03,-2.254194050336634518e+03
-1.929330164294127371e+03,-2.921826897208382888e+03,-2.711891411246255757e+03
-1.358800243261319338e+03,-2.853038632649710507e+03,-3.102802419641788219e+03
-7.548120774585521531e+02,-2.713992162553788148e+03,-3.417301809668267651e+03
-1.322379629996510175e+02,-2.508111503360532879e+03,-3.647645819738426781e+03
4.935922297019516236e+02,-2.240466288994522529e+03,-3.788162843524260552e+03
1.107268503517852423e+03,-1.917646939600898577e+03,-3.835393062258186092e+03
1.693680150197993044e+03,-1.547602391890238550e+03,-3.788173623792261878e+03
2.238387795701002688e+03,-1.139444386246864497e+03,-3.647667273968415884e+03
2.727978919498756568e+03,-7.032231276654255225e+02,-3.417333736772533939e+03
3.150398099199405806e+03,-2.496798407109514812e+02,-3.102844547007319306e+03
3.495243853122759447e+03,2.100176937570976747e+02,-2.711943428590144322e+03
3.754024773308323347e+03,6.645501142014376228e+02,-2.254255648818968893e+03
3.920368639385822007e+03,1.102725201408456087e+03,-1.741051031795272138e+03
3.990179354917633191e+03,1.513753489782118322e+03,-1.184966452341799595e+03
3.961737824155280123e+03,1.887513978309026015e+03,-5.996946313886201096e+02
3.835744263578402297e+03,2.214803381722848371e+03,3.530979048337853921e-01
3.615300903693222608e+03,2.487562751937102348e+03,6.004017029824852898e+02
3.305835546172806062e+03,2.699075874025472785e+03,1.185676247319058120e+03
2.914967905077675368e+03,2.844134583670481788e+03,1.741765618492149088e+03
