nx,ny,nz
-7.335266945184534260e-01,6.303535430147302332e-01,2.541515281040190866e-01
-7.992589721817028314e-01,5.672820709502396364e-01,1.984342393979809938e-01
-8.532606041348910209e-01,5.034997512146005549e-01,1.357731267894946303e-01
-8.951694798290804611e-01,4.405366820103960857e-01,6.781617938076971164e-02
-9.250886457095472970e-01,3.797319819964160570e-01,-3.823536105393468033e-03
-9.434804759694376264e-01,3.221965575916093116e-01,-7.767863117100076709e-02
-9.510429565017181064e-01,2.688159891763425291e-01,-1.524967502985406509e-01
-9.485904250775014646e-01,2.202859829748865794e-01,-2.272670041076640945e-01
-9.369546574817818607e-01,1.771698428000037240e-01,-3.012089252087633562e-01
-9.169148805094170518e-01,1.399677299188185620e-01,-3.737327072678735540e-01
-8.891593215644054693e-01,1.091898860507171526e-01,-4.443796458652865544e-01
-8.542771839167780934e-01,8.542928049383984035e-02,-5.127497743281066445e-01
-8.127784138121428859e-01,6.943255741951150084e-02,-5.784205822852462875e-01
-7.651388293059642187e-01,6.217151176582664390e-02,-6.408566727537837737e-01
-7.118697384387598914e-01,6.492081880969313712e-02,-6.993044850279528379e-01
-6.536142338576614863e-01,7.935156556370601133e-02,-7.526564703377306431e-01
-5.912780019982576407e-01,1.076533386575790480e-01,-7.992503256357328389e-01
-5.262132725626937901e-01,1.526946595808894858e-01,-8.365308916676875706e-01
-4.604947724727463942e-01,2.182004265423346523e-01,-8.604261376678515871e-01
-3.973594663227156820e-01,3.087876934102160575e-01,-8.641502270566878696e-01
-3.419064198811970767e-01,4.292061686156948830e-01,-8.359916655483226045e-01
-3.020057471172674646e-01,5.806542625038135785e-01,-7.560642539786505134e-01
-2.883746145094938651e-01,7.494845890332000327e-01,-5.959135277103850825e-01
-3.101400164264079828e-01,8.889375577417053531e-01,-3.370507211789341429e-01
-3.641714771077839141e-01,9.311659656243329586e-01,-1.758066335603728977e-02
-4.339507522695685848e-01,8.592988678479078768e-01,2.707253226426725723e-01
-5.052673469789858984e-01,7.228415008022028854e-01,4.713863307254844703e-01
-5.724213167558650506e-01,5.708150117749045682e-01,5.886459534014457651e-01
-6.335173415019165200e-01,4.250222278997930481e-01,6.465383854091267812e-01
-6.874783712149975523e-01,2.910654257599041284e-01,6.653227840971476237e-01
-7.334788025432372738e-01,1.689238294419085629e-01,6.583871095840346799e-01
-7.709694261943967897e-01,5.729540344654189543e-02,6.342896661757786436e-01
-7.997168207993865519e-01,-4.511400122342078961e-02,5.986799925036205838e-01
-8.197877343372952375e-01,-1.393394875270125566e-01,5.554570891129517740e-01
-8.314947588580197113e-01,-2.261898501145676033e-01,5.073998597721458559e-01
-8.353226764673485905e-01,-3.063258826134214741e-01,4.565090139532117508e-01
-8.318502316428385557e-01,-3.803200219350737488e-01,4.042052362736794913e-01
-8.216781679777473979e-01,-4.486878992586091353e-01,3.514600366010747767e-01
-8.053705383380149740e-01,-5.118979733685373734e-01,2.988959030136080774e-01
-7.834123961501394673e-01,-5.703680400278511309e-01,2.468710523189884543e-01
-7.561836385766571578e-01,-6.244557678052287120e-01,1.955538258478975444e-01
-7.239466415882838124e-01,-6.744477551702494633e-01,1.449878811447920246e-01
-6.868445815697089563e-01,-7.205492740353478531e-01,9.514864400223829732e-02
-6.449077064229860046e-01,-7.628753417751126253e-01,4.599198960415738779e-02
-5.980658281200837978e-01,-8.014430726498106283e-01,-2.503305148988975611e-03
-5.461665136705045054e-01,-8.361652271799370206e-01,-5.029763612865841005e-02
-4.889995320035071535e-01,-8.668452916358524440e-01,-9.725583822632519193e-02
-4.263288577145593061e-01,-8.931750985158471989e-01,-1.431151580756061803e-01
-3.579337744073870509e-01,-9.147367946011439876e-01,-1.874566876409230198e-01
-2.836601980223683594e-01,-9.310117253284166949e-01,-2.296825186184516532e-01
-2.034820906975806643e-01,-9.413993388536058271e-01,-2.690024601585186415e-01
-1.175706460788475960e-01,-9.452492578792685007e-01,-3.044355164222705135e-01
-2.636584425883657309e-02,-9.419089023624039880e-01,-3.348319905668665220e-01
6.935865175630044621e-02,-9.307871628737189873e-01,-3.589214884289336771e-01
1.684496615710455170e-01,-9.114314666952789690e-01,-3.753896549377631620e-01
2.693619654389538542e-01,-8.836113561299785424e-01,-3.829818571329511312e-01
3.701921006239384804e-01,-8.473972063997380344e-01,-3.806255157258322530e-01
4.687658639065669930e-01,-8.032194073265441769e-01,-3.675556400464084494e-01
5.627768098373966410e-01,-7.518930543390619503e-01,-3.434226217736960352e-01
6.499603459682813389e-01,-6.945973802638502059e-01,-3.083602244119505453e-01
7.282766683332912994e-01,-6.328078151104246096e-01,-2.629968887582740944e-01
7.960703997484971373e-01,-5.681896005051910725e-01,-2.084046461142821660e-01
8.521784101130644995e-01,-5.024716010948699907e-01,-1.459939979256937304e-01
8.959693484240849326e-01,-4.373236705959532844e-01,-7.737527913360287002e-02
9.273146644102147063e-01,-3.742589519236223516e-01,-4.213083764052594909e-03
9.465055765333765248e-01,-3.145749654805604090e-01,7.190121476112180943e-02
9.541391214405449128e-01,-2.593374861351301908e-01,1.495413161028621707e-01
9.509977833123500757e-01,-2.094025087643919814e-01,2.274946273171643552e-01
9.379428359409981431e-01,-1.654662765116395318e-01,3.047690073552946632e-01
9.158344124973408773e-01,-1.281318559431505466e-01,3.805647860459692167e-01
8.854842068912387454e-01,-9.798227616103576121e-02,4.542215240436062729e-01
8.476412869571787745e-01,-7.565355106186667788e-02,5.251483493807318492e-01
8.030083317654230779e-01,-6.190495258074510398e-02,5.927439548078815568e-01
7.522845995345623926e-01,-5.768817197221431936e-02,6.563078211614024049e-01
6.962329120966501694e-01,-6.422135887204699634e-02,7.149373043687439200e-01
6.357711368705857291e-01,-8.307822161513669923e-02,7.673936868489009688e-01
5.720951133760477925e-01,-1.163047515024262929e-01,8.118992462302241364e-01
5.068519193459424255e-01,-1.665696537177902559e-01,8.457870194769306904e-01
4.424029141331079495e-01,-2.373137153100443320e-01,8.648478837878236236e-01
3.822443126650758582e-01,-3.327021927682177749e-01,8.620896336010678285e-01
3.316548606818199296e-01,-4.566418561674310261e-01,8.255199988989277982e-01
2.984182214043550330e-01,-6.086324791243020726e-01,7.351959402015679768e-01
2.923540410527883382e-01,-7.721769936545012092e-01,5.641558341015370237e-01
3.201402019951686828e-01,-8.989217178984066914e-01,2.990819221502196146e-01
3.757814446442971912e-01,-9.265584590995045167e-01,-1.666516523161154159e-02
4.427786752792360891e-01,-8.465774046627063676e-01,-2.953874449473453678e-01
5.092161115566575802e-01,-7.087626871284118391e-01,-4.882155313646123207e-01
5.711761498899617928e-01,-5.584684582609811265e-01,-6.015569689767400474e-01
6.276285209506116125e-01,-4.152971390292898857e-01,-6.584912497546451249e-01
6.778837616378665665e-01,-2.840268106523345382e-01,-6.780872927126411209e-01
7.212635228017890698e-01,-1.643226753386319849e-01,-6.728870551921085630e-01
7.572155162374656356e-01,-5.472641390604594813e-02,-6.508684057397565725e-01
7.853977445054681761e-01,4.614351683044270319e-02,-6.172691137423303998e-01
8.056981287340773124e-01,1.393561246484432692e-01,-5.756999182537493320e-01
8.182137866633550916e-01,2.257053430905365810e-01,-5.287563686750229586e-01
8.232080455309817024e-01,3.057971822058551115e-01,-4.783477784290634527e-01
8.210563878701441221e-01,3.801227173355711253e-01,-4.258792407514754297e-01
8.121895329558282972e-01,4.491041640022048753e-01,-3.723622059673537543e-01
7.970402603796905572e-01,5.131168643099897064e-01,-3.184931818651048907e-01
7.759988387429849199e-01,5.724939718461951044e-01,-2.647195770420214811e-01
7.493798060444428755e-01,6.275205636983152147e-01,-2.113003748897339662e-01
7.174008265369563597e-01,6.784224277248128709e-01,-1.583637068398653647e-01
6.801729576044024395e-01,7.253529885717703296e-01,-1.059612651570421005e-01
6.377011462879551562e-01,7.683803480789387352e-01,-5.411920831938576981e-02
5.898940389237623538e-01,8.074755081953406410e-01,-2.885568728489843349e-03
5.365829090849858485e-01,8.425025724406757233e-01,4.762559300143116847e-02
4.775502984333990231e-01,8.732119866709671108e-01,9.719330635550124664e-02
4.125694456575501046e-01,8.992385044647489556e-01,1.454529635236884999e-01
3.414554174968649769e-01,9.201063189680658283e-01,1.918659940090416682e-01
2.641277803659490830e-01,9.352444150982144322e-01,2.356998083719116788e-01
1.806825055517775613e-01,9.440153326053291050e-01,2.760233395812423662e-01
9.146764853662008032e-02,9.457598323526156259e-01,3.117242511893065227e-01
-2.846397965318706990e-03,9.398581150244793569e-01,3.415532486176288129e-01
-1.012147356112942653e-01,9.258051320248492644e-01,3.641983454267569420e-01
-2.021983941069381563e-01,9.032934022917301631e-01,3.783871546403310693e-01
-3.039906313994260034e-01,8.722923958534619659e-01,3.830087102894734752e-01
-4.044968258163182950e-01,8.331103318188919360e-01,3.772393045815067292e-01
-5.014658310819563036e-01,7.864238448608934506e-01,3.606515721461535096e-01
-5.926583184074741828e-01,7.332647235318718870e-01,3.332851074472909514e-01
-6.760264909051622029e-01,6.749608685969348265e-01,2.956619851406734334e-01
-7.498740123495287735e-01,6.130389323640527133e-01,2.487412973528139726e-01
-8.129679758466737960e-01,5.491054236631991436e-01,1.938202877704509330e-01
-8.645858463526796545e-01,4.847279659742491642e-01,1.324013341665708776e-01
-9.044956657325848859e-01,4.213371505089620328e-01,6.604995285355014234e-02
-9.328819591630063135e-01,3.601629082021622907e-01,-3.732267883194030113e-03
-9.502384416094880049e-01,3.022103847306192304e-01,-7.560282698777176513e-02
-9.572503965378226232e-01,2.482721668309226248e-01,-1.484338556571910273e-01
-9.546858878706934171e-01,1.989685033619519594e-01,-2.213286926054790493e-01
-9.433085545065763577e-01,1.548054117984126732e-01,-2.936056121272844210e-01
-9.238182645899565282e-01,1.162415440159421109e-01,-3.647570663534717150e-01
-8.968209972325422719e-01,8.375722981319125293e-02,-4.343924784993966060e-01
-8.628264895541366553e-01,5.792222077065073416e-02,-5.021707530956791565e-01
-8.222712174807194074e-01,3.946182485316142297e-02,-5.677259984200422327e-01
-7.755646954976223029e-01,2.932440986644774261e-02,-6.305866174314714856e-01
-7.231585901680044337e-01,2.875717852434214739e-02,-6.900830951048889661e-01
-6.656409961356383187e-01,3.940245246559283265e-02,-7.452311795699720909e-01
-6.038636649792733513e-01,6.343390673028129201e-02,-7.945595091588382175e-01
-5.391208984666442383e-01,1.037592235781057831e-01,-8.358125868632195754e-01
-4.734207153237001142e-01,1.643088563476395036e-01,-8.653758871312089429e-01
-4.099291199066503744e-01,2.503480855918446824e-01,-8.770883380213519986e-01
-3.537184322786571244e-01,3.683407801168586126e-01,-8.597722607581805843e-01
-3.128663111221671178e-01,5.232889427795498483e-01,-7.926432701597032615e-01
-2.989335632119482500e-01,7.070218913332363408e-01,-6.409046496640365964e-01
-3.221639336087381844e-01,8.707666044836392949e-01,-3.714511009510913508e-01
-3.776686183342421455e-01,9.257348855320057801e-01,-1.952783742631546138e-02
-4.452114121238655020e-01,8.450374180410881175e-01,2.961394276774452217e-01
-5.115512924379410631e-01,6.951745309000554318e-01,5.050224220695158639e-01
-5.737265131616073877e-01,5.354900862975467968e-01,6.197485422108470754e-01
-6.308678229117474778e-01,3.872603992909821047e-01,6.723356105068221122e-01
-6.818683774110694262e-01,2.536505531330027763e-01,6.860881231898107169e-01
-7.256405933394990404e-01,1.330447827148691642e-01,6.750887460847297961e-01
-7.614022734759394728e-01,2.334289150740488650e-02,6.478593113954170812e-01
-7.887539968847192551e-01,-7.710757213743127392e-02,6.098537158347494547e-01
-8.076504586055827106e-01,-1.694864555057947197e-01,5.647787868840987713e-01
-8.183287906864668004e-01,-2.546480738838173274e-01,5.152594965654556658e-01
-8.212219254544130820e-01,-3.332539530453096366e-01,4.631806903710700141e-01
-8.168717629842258132e-01,-4.058579985005734692e-01,4.098777962907376171e-01
-8.058516901763577156e-01,-4.729499049920142806e-01,3.562603553694296821e-01
-7.887043822265384918e-01,-5.349701321186961511e-01,3.029065123062875120e-01
-7.658972921758308017e-01,-5.923085814759064816e-01,2.501437229828673559e-01
-7.377951902964424713e-01,-6.452957198825820528e-01,1.981203954080869578e-01
-7.046471809455038260e-01,-6.941914416370897900e-01,1.468693049734124678e-01
-6.665850036972112980e-01,-7.391742721802544436e-01,9.636300219887306007e-02
-6.236298675115182766e-01,-7.803318340477228832e-01,4.656197074097285366e-02
-5.757061109980121660e-01,-8.176527418494743404e-01,-2.543129092549789756e-03
-5.226611850408361404e-01,-8.510200471575828374e-01,-5.089366353107412089e-02
-4.642924908314354782e-01,-8.802067743672388200e-01,-9.832861900567008151e-02
-4.003822509530448048e-01,-9.048747743676388566e-01,-1.445534359151922910e-01
-3.307416708294809715e-01,-9.245788987187268937e-01,-1.891132127086569137e-01
-2.552649979136954461e-01,-9.387791835891422521e-01,-2.313729139286288261e-01
-1.739925688091366607e-01,-9.468641018113923558e-01,-2.705087035570263310e-01
-8.717949781084313732e-02,-9.481877064120118881e-01,-3.055156437411633563e-01
4.636534304333050395e-03,-9.421223315258943076e-01,-3.352372517932006302e-01
1.005783781967071189e-01,-9.281261852820080760e-01,-3.584212243062451786e-01
1.993961201696790864e-01,-9.058216480204146492e-01,-3.738025270632326924e-01
2.994707764517220427e-01,-8.750758133990265142e-01,-3.802099089390426623e-01
3.988655332957140032e-01,-8.360708289060047038e-01,-3.766853533138129206e-01
4.954279753794969543e-01,-7.893494970258312371e-01,-3.625996314896633987e-01
5.869360062531747690e-01,-7.358230452332912286e-01,-3.377433502930575759e-01
6.712684218659059621e-01,-6.767338071791225707e-01,-3.023740399348237018e-01
7.465724176053727401e-01,-6.135749487320333317e-01,-2.572069352862619285e-01
8.113985362886011465e-01,-5.479796245034391777e-01,-2.033488294477874547e-01
8.647801966426933440e-01,-4.815994541079962055e-01,-1.421871207159937367e-01
9.062480005157728113e-01,-4.159941825233367529e-01,-7.525557565991218556e-02
9.357838619514829981e-01,-3.525503398858979565e-01,-4.101409209711095148e-03
9.537316777285257396e-01,-2.924385837932751975e-01,6.982522184794781595e-02
9.606867866538183476e-01,-2.366103932618254801e-01,1.452460662091926979e-01
9.573857225686646100e-01,-1.858277135943031400e-01,2.210896629921666745e-01
9.446127607653560521e-01,-1.407154483922914423e-01,2.964892827456135360e-01
9.231331737970381868e-01,-1.018262939990141613e-01,3.707513307944199088e-01
8.936570985264473688e-01,-6.970938061892809068e-02,4.433030481589507743e-01
8.568335973898179025e-01,-4.497744512800203737e-02,5.136275068702814695e-01
8.132721210705912140e-01,-2.837109885268220000e-02,5.811914812170193567e-01
7.635879659176602052e-01,-2.082298552103547390e-02,6.453679737790843918e-01
7.084693596906902480e-01,-2.352953268083929350e-02,7.053492237688255839e-01
6.487668872066526538e-01,-3.804408180861056088e-02,7.600356398903477251e-01
5.856123880799670722e-01,-6.641247605862854453e-02,8.078660247535108807e-01
5.205869827917994908e-01,-1.113777840075277498e-01,8.465129547604709481e-01
4.559813260729227991e-01,-1.766687331684370921e-01,8.722781603327224298e-01
3.952301908916665552e-01,-2.672869229887834819e-01,8.788349088463230929e-01
3.436384164822340326e-01,-3.892460760278414478e-01,8.546345014183025501e-01
3.093584326739355350e-01,-5.464760719702183023e-01,7.782424191070074215e-01
3.033371786595971398e-01,-7.281292799626688517e-01,6.146660131354921841e-01
3.332883300996770104e-01,-8.815217386854528048e-01,3.344223575724940001e-01
3.904299486208264169e-01,-9.204406286760375977e-01,-1.880171009242018534e-02
4.542648599694483202e-01,-8.288845320249251802e-01,-3.264871660061978709e-01
5.147127966895118645e-01,-6.762199477114055890e-01,-5.270648150287069456e-01
5.709900639761263941e-01,-5.179082316981298284e-01,-6.369783437290904571e-01
6.230644883901126363e-01,-3.724640920378033959e-01,-6.877944049275348526e-01
6.701237133986771566e-01,-2.419195024651970838e-01,-7.017187207619296485e-01
7.111583390770924717e-01,-1.241963856609559630e-01,-6.919747643880276300e-01
7.453397617561476896e-01,-1.696955469750372966e-02,-6.664688092916708495e-01
7.721330783886185545e-01,8.153105427262745397e-02,-6.302088514510956196e-01
7.912966580738588496e-01,1.725309209371275188e-01,-5.865856120309541621e-01
8.028399143331801380e-01,2.568722979298135867e-01,-5.380192324719899055e-01
