x,y,z
1.496463392895043083e+07,1.221688546766611002e+07,5.365575060693558306e+06
1.319544260584923625e+07,1.287365003456184082e+07,7.882886540997788310e+06
1.110130461482988670e+07,1.321344488651232421e+07,1.020615551817638427e+07
8.733769430425243452e+06,1.322789249262222648e+07,1.227817254138913378e+07
6.151121594294725917e+06,1.291662482805028930e+07,1.404790967964916304e+07
3.416947006955364719e+06,1.228729383105628937e+07,1.547177783517582901e+07
5.985681140132434666e+05,1.135538441690784506e+07,1.651470143273095228e+07
-2.234613590552921873e+06,1.014383446157041751e+07,1.715098382941640913e+07
-5.012826939160801470e+06,8.682470948176240548e+06,1.736494189635259658e+07
-7.667650148304739967e+06,7.007276038343406282e+06,1.715129387327852473e+07
-1.013369697071159631e+07,5.159501090843310580e+06,1.651529064715461247e+07
-1.235022816938061453e+07,3.184650599383271765e+06,1.547258723629269749e+07
-1.426264865700555779e+07,1.131361210455369204e+06,1.404885787790193781e+07
-1.582385342753728852e+07,-9.497966472536087967e+05,1.227916408312833495e+07
-1.699538899552036077e+07,-3.007565032460600603e+06,1.020709106862821616e+07
-1.774840156633420661e+07,-4.991261903729964048e+06,7.883673777418104932e+06
-1.806434841258869693e+07,-6.852030447257721797e+06,5.366138957228321582e+06
-1.793545479082958400e+07,-8.544043407911663875e+06,2.716494365418238100e+06
-1.736490505337558687e+07,-1.002563260701869614e+07,-1.703419739285975934e-08
-1.636676323137316480e+07,-1.126031568291858025e+07,-2.716440788283619564e+06
-1.496562511301729269e+07,-1.221769465433117561e+07,-5.365930450109429657e+06
-1.319601053701836430e+07,-1.287420411579523981e+07,-7.883225820027826354e+06
-1.110151108737349324e+07,-1.321369064263477363e+07,-1.020634534189210832e+07
-8.733714441753299907e+06,-1.322780920850907266e+07,-1.227809523680622503e+07
-6.150932135911059566e+06,-1.291622698794529401e+07,-1.404747699526481144e+07
-3.416762322336373385e+06,-1.228662970773926564e+07,-1.547094159177202545e+07
-5.985231074185203761e+05,-1.135453060065581650e+07,-1.651345968520727940e+07
2.234404844607202802e+06,-1.014288687746552750e+07,-1.714938167396712303e+07
5.012285616441295482e+06,-8.681533349722553045e+06,-1.736306669944532961e+07
7.666743299325787462e+06,-7.006447291465499438e+06,-1.714926539870849997e+07
1.013244315625512041e+07,-5.158862719963221811e+06,-1.651324725566354021e+07
1.234869754386779293e+07,-3.184255909715187270e+06,-1.547066964121272974e+07
1.426095734728298150e+07,-1.131227050085741561e+06,-1.404719192016207986e+07
1.582215251207142137e+07,9.496945530442210147e+05,-1.227784418843937293e+07
1.699384895020254329e+07,3.007292500514035113e+06,-1.020616614817985892e+07
1.774719356341024861e+07,4.990922185307888314e+06,-7.883137193831113167e+06
1.806362426548238844e+07,6.851755769317207858e+06,-5.365923844349069521e+06
1.793532757607521489e+07,8.543982805691340938e+06,-2.716475097539697308e+06
1.736543247432295978e+07,1.002593711364468001e+07,7.660247212955125891e-08
1.636793560021886043e+07,1.126112227143645473e+07,2.716635369857452344e+06
1.496735942867598496e+07,1.221911052162658237e+07,5.366552289633928798e+06
1.319815156181826256e+07,1.287629292818406224e+07,7.884504856744105928e+06
1.110383963468997553e+07,1.321646222063404508e+07,1.020848612776092999e+07
8.735962353043811396e+06,1.323121382425046712e+07,1.228125541213527694e+07
6.152802730108205229e+06,1.292015501360364817e+07,1.405174905165750906e+07
3.417954519695272204e+06,1.229091683283200487e+07,1.547633980621200241e+07
5.987570279082525522e+05,1.135896828622502275e+07,1.651991363247451745e+07
-2.235363188125110231e+06,1.014723719469559193e+07,1.715673709964430332e+07
-5.014602849232014269e+06,8.685546914649546146e+06,1.737109382929906622e+07
-7.670502466014446691e+06,7.009882701030914672e+06,1.715767404690606147e+07
-1.013763428642026708e+07,5.161505747658494860e+06,1.652170744780381769e+07
-1.235521589924555831e+07,3.185936743791908491e+06,1.547883595367590897e+07
-1.426860953331543319e+07,1.131834047191297403e+06,1.405472940331892669e+07
-1.583066991783035919e+07,-9.502057940935087390e+05,1.228445361662693135e+07
-1.700290732839347050e+07,-3.008895503628860228e+06,1.021160642913795076e+07
-1.775643703711811453e+07,-4.993521664365359582e+06,7.887243058295245282e+06
-1.807269169531332701e+07,-6.855195157434552908e+06,5.368617386753682047e+06
-1.794387906530561671e+07,-8.548056540984828025e+06,2.717770301513311919e+06
-1.737317383515866101e+07,-1.003040659040702134e+07,1.106567163033396227e-07
-1.637463883496097103e+07,-1.126573408980443887e+07,-2.717747925835115369e+06
-1.497287766450745985e+07,-1.222361552024229243e+07,-5.368530855143363588e+06
-1.320242737297213823e+07,-1.288046446665013395e+07,-7.887059203362392262e+06
-1.110690624351242930e+07,-1.322011228412357904e+07,-1.021130546185161360e+07
-8.737937773375498131e+06,-1.323420573375576548e+07,-1.228403251220283099e+07
-6.153877460135860369e+06,-1.292241181902419589e+07,-1.405420351628217846e+07
-3.418373871697321068e+06,-1.229242481678886712e+07,-1.547823861266045086e+07
-5.987995721034815069e+05,-1.135977538851022348e+07,-1.652108744154842943e+07
2.235409309062913060e+06,-1.014744655668996647e+07,-1.715709108453966677e+07
5.014463824237857945e+06,-8.685306116295935586e+06,-1.737061223259194940e+07
7.669940997757553123e+06,-7.009369589062135667e+06,-1.715641813317900524e+07
1.013646811978115141e+07,-5.160912002052650787e+06,-1.651980689946052991e+07
1.235333094800580293e+07,-3.185450687096124049e+06,-1.547647445297370479e+07
1.426596659419656545e+07,-1.131624400380663807e+06,-1.405212608068545721e+07
1.582730470563122258e+07,9.500038036442748271e+05,-1.228184224304728955e+07
1.699892415259948373e+07,3.008190626544988714e+06,-1.020921421333852410e+07
1.775199694010649621e+07,4.992273006170453504e+06,-7.885270808780272491e+06
1.806799625623954087e+07,6.853414119405246340e+06,-5.367222574277702719e+06
1.793915132845299318e+07,8.545804354499433190e+06,-2.717054241024623159e+06
1.736863794884707406e+07,1.002778779522396997e+07,-5.104907248705150759e-08
1.637050000088571198e+07,1.126288657636594959e+07,2.717060991128601134e+06
1.496930391406449676e+07,1.222069796809521504e+07,5.367249485593017191e+06
1.319953452407952026e+07,1.287764216463595070e+07,7.885331030971322209e+06
1.110474716124062054e+07,1.321754241368112713e+07,1.020932047628408857e+07
8.736496769514238462e+06,1.323202323462884687e+07,1.228200670946316980e+07
6.153070326544567011e+06,1.292071693433945440e+07,1.405236018744937330e+07
3.418053656364433002e+06,1.229127332691267319e+07,1.547678869245906919e+07
5.987677864090807270e+05,1.135917238482493535e+07,1.652021046323936246e+07
-2.235386798977053724e+06,1.014734437410828471e+07,1.715691831636092812e+07
-5.014637389852637425e+06,8.685606740759113804e+06,1.737121348151833937e+07
-7.670555869503581896e+06,7.009931505160100758e+06,1.715779350187808275e+07
-1.013774296263190359e+07,5.161561079393075779e+06,1.652188456176575273e+07
-1.235543851854884066e+07,3.185994148779568262e+06,1.547911485512946919e+07
-1.426901820694304816e+07,1.131866464556335006e+06,1.405513195110992901e+07
-1.583133974405351095e+07,-9.502459991361878347e+05,1.228497339558828436e+07
-1.700390541396653280e+07,-3.009072128434166778e+06,1.021220585939161293e+07
-1.775781211938521639e+07,-4.993908369371440262e+06,7.887853856961725280e+06
-1.807446538543444872e+07,-6.855867940002463758e+06,5.369144273604912683e+06
-1.794603952597371489e+07,-8.549085735390242189e+06,2.718097523727518041e+06
-1.737567242686903849e+07,-1.003184915300359949e+07,-8.533135057799102429e-09
-1.637738995177849755e+07,-1.126762685524669103e+07,-2.718204536945862696e+06
-1.497576167220982164e+07,-1.222596997755528986e+07,-5.369564917177786119e+06
-1.320529629588460177e+07,-1.288326342615888454e+07,-7.888773082501712255e+06
-1.110959164661150612e+07,-1.322330861348136887e+07,-1.021377432858499512e+07
-8.740260167803961784e+06,-1.323772315931540169e+07,-1.228729739796962962e+07
-6.155656521530451253e+06,-1.292614763666815497e+07,-1.405826653038543649e+07
-3.419438789460406173e+06,-1.229625424622790143e+07,-1.548306051098317094e+07
-5.989989220023482339e+05,-1.136355723836661875e+07,-1.652658757425639592e+07
2.236198680180633906e+06,-1.015102983837186918e+07,-1.716314962250345945e+07
5.016329315024916083e+06,-8.688537241120537743e+06,-1.737707448224097118e+07
7.672928508121045306e+06,-7.012099800975576974e+06,-1.716310071091801673e+07
1.014057842527105287e+07,-5.163004735407675616e+06,-1.652650562846463919e+07
1.235851858854956180e+07,-3.186788380808264017e+06,-1.548297362203851901e+07
1.427214126430955157e+07,-1.132114195959550561e+06,-1.405820819523154944e+07
1.583433481299375370e+07,9.504257724416337442e+05,-1.228729754141845368e+07
1.700664210308852419e+07,3.009556422762878705e+06,-1.021384946020035073e+07
1.776020569140469655e+07,4.994581497302800417e+06,-7.888917059239231981e+06
1.807647673983538151e+07,6.856630871567036025e+06,-5.369741760265391320e+06
1.794767044124800712e+07,8.549862666394138709e+06,-2.718344541280627251e+06
1.737695692284455150e+07,1.003259075710096024e+07,6.814105495777816259e-08
1.637838303657815978e+07,1.126831009653172269e+07,2.718369362208784092e+06
1.497652698363522813e+07,1.222659476544352062e+07,5.369839319874042645e+06
1.320589420549951121e+07,1.288384675476424955e+07,7.889130270494084805e+06
1.111006926094101928e+07,1.322387709897346236e+07,1.021421343068066239e+07
8.740644356015918776e+06,1.323830503869794309e+07,1.228783750029196776e+07
6.155950665351572447e+06,1.292676530375890993e+07,1.405893829500018433e+07
3.419623448662233073e+06,1.229691827814514004e+07,1.548389663929920457e+07
5.990361047740634531e+05,1.136426262954084575e+07,1.652761345979281329e+07
-2.236358393724265043e+06,1.015175484414200298e+07,1.716437544714477658e+07
-5.016737872747326270e+06,8.689244883853441104e+06,1.737848976770684496e+07
-7.673630947875959799e+06,7.012741743313415907e+06,1.716467195509717986e+07
-1.014160400536004081e+07,5.163526902352522127e+06,1.652817705729258619e+07
-1.235987341483292542e+07,3.187137738591601606e+06,1.548467097269268520e+07
-1.427380345326460339e+07,1.132246046371912118e+06,1.405984546871112660e+07
-1.583625303717378713e+07,-9.505409101926174480e+05,1.228878606566203386e+07
-1.700873796199322864e+07,-3.009927313476655632e+06,1.021510819118390791e+07
-1.776237985932815075e+07,-4.995192923717105761e+06,7.889882804271582514e+06
-1.807861832183392718e+07,-6.857443200067547150e+06,5.370377931929535232e+06
-1.794966849261817709e+07,-8.550814492697834969e+06,2.718647165069717448e+06
-1.737871272892072052e+07,-1.003360447221163847e+07,-1.277612520206532202e-07
-1.637982156786719337e+07,-1.126929980452749133e+07,-2.718608119561996311e+06
-1.497760597260104306e+07,-1.222747563460998237e+07,-5.370226191768818535e+06
-1.320660954106507637e+07,-1.288454464569554292e+07,-7.889557608119018376e+06
-1.111045583823988773e+07,-1.322433722668014839e+07,-1.021456883647934720e+07
-8.740772094798322767e+06,-1.323849850784032792e+07,-1.228801707897493057e+07
-6.155916042478296906e+06,-1.292669259983702563e+07,-1.405885922340516374e+07
-3.419537489876515698e+06,-1.229660917154933885e+07,-1.548350742189767212e+07
-5.990102637991454685e+05,-1.136377240262041055e+07,-1.652690049835289642e+07
2.236226741876801942e+06,-1.015115722200564668e+07,-1.716336500009587780e+07
5.016378523270150647e+06,-8.688622472301160917e+06,-1.737724494460235164e+07
7.673010911440684460e+06,-7.012175107333362103e+06,-1.716328503382287920e+07
1.014073338447774388e+07,-5.163083631806186400e+06,-1.652675817167194746e+07
1.235880654314045049e+07,-3.186862633263263386e+06,-1.548333437671191618e+07
1.427263495172718167e+07,-1.132153356904037530e+06,-1.405869448249354586e+07
1.583510888635277189e+07,9.504722347199831856e+05,-1.228789821519423090e+07
1.700776223694083840e+07,3.009754645669584628e+06,-1.021452219021203555e+07
1.776171828764526919e+07,4.995006874425673857e+06,-7.889588940325037576e+06
1.807840024894523621e+07,6.857360482327854261e+06,-5.370313151877823286e+06
1.794998911531649530e+07,8.550967230071078986e+06,-2.718695726411625277e+06
1.737961754481667653e+07,1.003412686791285872e+07,1.873843195445046991e-07
1.638129486242395826e+07,1.127031342961454578e+07,2.718852646679039579e+06
1.497956482852813601e+07,1.222907481295420229e+07,5.370928540290046483e+06
1.320890433686414920e+07,1.288678347912471928e+07,7.890928506804284640e+06
1.111287755551395565e+07,1.322721970120377280e+07,1.021679527958475798e+07
8.743066048363933340e+06,1.324197285776340403e+07,1.229124198179671355e+07
6.157800961703432724e+06,1.293065070635288581e+07,1.406316399524598010e+07
3.420728291774992365e+06,1.230089127858584374e+07,1.548889931775747053e+07
5.992424348017084412e+05,1.136817689882237278e+07,1.653330617666963860e+07
-2.237173450122658163e+06,1.015545472192656249e+07,1.717063112336814031e+07
-5.018659354679280892e+06,8.692572988185131922e+06,1.738514597637036815e+07
-7.676700336954766884e+06,7.015546782162315212e+06,1.717153768228687346e+07
-1.014581585799009725e+07,5.165671337724944577e+06,1.653504128172588535e+07
-1.236517472185936943e+07,3.188504742534067482e+06,1.549131254516454600e+07
-1.428009561929163709e+07,1.132745162121254718e+06,1.406604331795931049e+07
-1.584339610063123330e+07,-9.509696589645569911e+05,1.229432901691912673e+07
-1.701655656530476734e+07,-3.011310921579419170e+06,1.021980388811966591e+07
-1.777067045418709889e+07,-4.997524431155981496e+06,7.893565408873595297e+06
-1.808715714830326661e+07,-6.860682082401936874e+06,5.372914449069139548e+06
-1.795821997540522739e+07,-8.554888224921893328e+06,2.719942368067118805e+06
-1.738703805253353715e+07,-1.003841110004074685e+07,-2.471061961720085809e-07
-1.638768728943393007e+07,-1.127471141259355098e+07,-2.719913616965075023e+06
-1.498479257746848091e+07,-1.223334266276341304e+07,-5.372802951616920531e+06
-1.321291982906758040e+07,-1.289070104694639146e+07,-7.893327340279811993e+06
-1.111572295012580417e+07,-1.323060646214666963e+07,-1.021941123698145337e+07
-8.744866869637830183e+06,-1.324470032502710633e+07,-1.229377362572139874e+07
-6.158753271001015790e+06,-1.293265044277992845e+07,-1.406533887584243342e+07
-3.421080534987569787e+06,-1.230215794027091749e+07,-1.549049425871467590e+07
-5.992734951194687746e+05,-1.136876614145188406e+07,-1.653416314158963226e+07
2.237178182288452983e+06,-1.015547620318201929e+07,-1.717066744342710078e+07
5.018431934005897492e+06,-8.692179084023937583e+06,-1.738435816804808006e+07
7.676012262990974821e+06,-7.014917968365893699e+06,-1.716999857205989584e+07
1.014449612647745013e+07,-5.164999405635497533e+06,-1.653289046257554740e+07
1.236312216361660697e+07,-3.187975466414701194e+06,-1.548874106340451539e+07
1.427728464133004472e+07,-1.132522185905101011e+06,-1.406327447531085648e+07
1.583987564960459620e+07,9.507583506004742812e+05,-1.229159717944340222e+07
1.701244272909643874e+07,3.010582922359693795e+06,-1.021733320028593391e+07
1.776613362421762943e+07,4.996248569411194883e+06,-7.891550191484569572e+06
1.808240504343564063e+07,6.858879550337204710e+06,-5.371502803629307076e+06
1.795347806489814818e+07,8.552629286429511383e+06,-2.719224160844335798e+06
1.738252901610207185e+07,1.003580780664305203e+07,5.964792165333875721e-08
1.638361113192044571e+07,1.127190702056276612e+07,2.719237084875518456e+06
1.498130889726843499e+07,1.223049864250805788e+07,5.371553876785667613e+06
1.321013354211660288e+07,1.288798270818545111e+07,7.891662827420288697e+06
1.111367451412375644e+07,1.322816828959362581e+07,1.021752797576758824e+07
8.743527746484089643e+06,1.324267213121543452e+07,1.229189104967382550e+07
6.158027018498194404e+06,1.293112539877525903e+07,1.406368026295250468e+07
3.420809537924488075e+06,1.230118343860621564e+07,1.548926719655860402e+07
5.992509413383229403e+05,1.136833827559811063e+07,1.653354087495640106e+07
-2.237191886448974721e+06,1.015553841203163192e+07,1.717077262485266849e+07
-5.018689505799939856e+06,8.692625211458245292e+06,1.738525042291647941e+07
-7.676758184250295162e+06,7.015599647376800887e+06,1.717166707733605430e+07
-1.014594552730511688e+07,5.165737357951887883e+06,1.653525260898719728e+07
-1.236544204915438965e+07,3.188573675999967847e+06,1.549164745759195089e+07
-1.428057903428071551e+07,1.132783508222446777e+06,1.406651948677221127e+07
-1.584417578903321922e+07,-9.510164582749786787e+05,1.229493404791664705e+07
-1.701770303578800336e+07,-3.011513805110517424e+06,1.022049243538619205e+07
-1.777223367698634788e+07,-4.997964045640448108e+06,7.894259777802933939e+06
-1.808915734846664593e+07,-6.861440783026098274e+06,5.373508622287034988e+06
